variable_name,pressure,temperature,wind_speed,roughness_length,temperature,wind_speed
2019-10-29 22:00:00,101600,285.56,3.91,0.15,285.46,7.64
2019-10-29 23:00:00,101590,285.62,3.72,0.15,285.52,7.34
2019-10-30 00:00:00,101600,285.73,3.57,0.15,285.63,7.16
2019-10-30 01:00:00,101610,285.84,3.6,0.15,285.74,7.15
2019-10-30 02:00:00,101630,285.82,3.4,0.15,285.72,6.7
2019-10-30 03:00:00,101660,285.79,3.24,0.15,285.69,6.57
2019-10-30 04:00:00,101740,285.83,3.52,0.15,285.73,6.88
2019-10-30 05:00:00,101790,285.61,3.16,0.15,285.51,6.47
2019-10-30 06:00:00,101810,284.77,2.65,0.15,284.67,5.44
2019-10-30 07:00:00,101850,284.66,2.33,0.15,284.56,4.52
2019-10-30 08:00:00,101950,286.18,3.17,0.15,286.08,4.25
2019-10-30 09:00:00,101950,286.8,2.75,0.15,286.7,3.41
2019-10-30 10:00:00,101940,287.34,2.61,0.15,287.24,3.14
2019-10-30 11:00:00,101910,287.7,2.76,0.15,287.6,3.28
2019-10-30 12:00:00,101850,287.68,2.64,0.15,287.58,3.13
2019-10-30 13:00:00,101830,287.37,2.5,0.15,287.27,3.08
2019-10-30 14:00:00,101890,286.65,2.56,0.15,286.55,3.7
2019-10-30 15:00:00,101820,285.91,1.59,0.15,285.81,2.81
2019-10-30 16:00:00,101770,285.24,1.4,0.15,285.14,2.88
2019-10-30 17:00:00,101700,284.63,1.82,0.15,284.53,3.73
2019-10-30 18:00:00,101670,284.33,2.1,0.15,284.23,4.35
2019-10-30 19:00:00,101640,284.18,2.35,0.15,284.08,4.68
2019-10-30 20:00:00,101580,284.05,3.02,0.15,283.95,5.07
2019-10-30 21:00:00,101460,283.83,3.94,0.15,283.73,5.63
2019-10-30 22:00:00,101340,283.63,4.18,0.15,283.53,5.74
2019-10-30 23:00:00,101250,283.55,3.86,0.15,283.45,5.23
2019-10-31 00:00:00,101160,283.72,2.99,0.15,283.62,4.54
2019-10-31 01:00:00,101040,283.79,2.27,0.15,283.69,4.47
2019-10-31 02:00:00,100890,283.88,2.36,0.15,283.78,4.78
2019-10-31 03:00:00,100770,283.98,2.44,0.15,283.88,5.1
2019-10-31 04:00:00,100620,283.97,2.9,0.15,283.87,5.93
2019-10-31 05:00:00,100490,283.58,2.81,0.15,283.48,5.82
2019-10-31 06:00:00,100470,283.18,2.27,0.15,283.08,4.5
2019-10-31 07:00:00,100400,284.01,2.12,0.15,283.91,4.24
2019-10-31 08:00:00,100290,285.22,2.91,0.15,285.12,4.04
2019-10-31 09:00:00,100210,286.16,2.95,0.15,286.06,3.66
2019-10-31 10:00:00,100150,286.74,2.58,0.15,286.64,3.18
2019-10-31 11:00:00,100030,287.42,3.03,0.15,287.32,3.8
2019-10-31 12:00:00,99910,288.03,2.94,0.15,287.93,3.6
2019-10-31 13:00:00,99850,288.47,1.87,0.15,288.37,2.38
2019-10-31 14:00:00,99680,288.45,2.48,0.15,288.35,3.33
2019-10-31 15:00:00,99490,288.2,3.66,0.15,288.1,5.38
2019-10-31 16:00:00,99230,287.83,5.03,0.15,287.73,7.27
2019-10-31 17:00:00,99150,287.28,4.33,0.15,287.18,6.8
2019-10-31 18:00:00,98970,287.02,5.38,0.15,286.92,7.42
2019-10-31 19:00:00,98770,286.47,5.41,0.15,286.37,7.59
2019-10-31 20:00:00,98600,285.86,6.97,0.15,285.76,9.25
2019-10-31 21:00:00,98440,284.73,8.31,0.15,284.63,10.26
2019-10-31 22:00:00,98410,283.24,6.92,0.15,283.14,8.21
2019-10-31 23:00:00,98380,281.48,7.08,0.15,281.38,8.68
2019-11-01 00:00:00,98380,281.11,4.15,0.15,281.01,5.13
2019-11-01 01:00:00,98650,281.29,6.99,0.15,281.19,8.5
2019-11-01 02:00:00,98920,281.06,11.83,0.15,280.96,15.18
2019-11-01 03:00:00,99080,278.79,11.51,0.15,278.69,14.74
2019-11-01 04:00:00,99060,278.8,8.13,0.15,278.7,10.77
2019-11-01 05:00:00,98990,279.62,9.18,0.15,279.52,12.95
2019-11-01 06:00:00,98940,279.37,13.3,0.15,279.27,18.13
2019-11-01 07:00:00,99040,278.12,15.8,0.15,278.02,20.54
2019-11-01 08:00:00,99230,277.9,17.41,0.15,277.8,22.23
2019-11-01 09:00:00,99520,277.35,18.28,0.15,277.25,23.17
2019-11-01 10:00:00,99820,277.24,17.78,0.15,277.14,22.4
2019-11-01 11:00:00,100120,277.75,17.03,0.15,277.65,21.3
2019-11-01 12:00:00,100390,278.29,15.58,0.15,278.19,19.45
2019-11-01 13:00:00,100620,278.53,14.01,0.15,278.43,17.58
2019-11-01 14:00:00,100850,278.44,12.68,0.15,278.34,16.13
2019-11-01 15:00:00,101070,277.96,11.38,0.15,277.86,14.82
2019-11-01 16:00:00,101280,277.17,10.03,0.15,277.07,13.48
2019-11-01 17:00:00,101460,276.34,8.4,0.15,276.24,11.65
2019-11-01 18:00:00,101600,275.48,6.83,0.15,275.38,10.04
2019-11-01 19:00:00,101700,274.54,5.48,0.15,274.44,8.87
2019-11-01 20:00:00,101750,273.86,4.68,0.15,273.76,8.1
2019-11-01 21:00:00,101780,273.19,4.01,0.15,273.09,7.28
2019-11-01 22:00:00,101790,272.62,3.66,0.15,272.52,6.7
2019-11-01 23:00:00,101800,272.12,3.43,0.15,272.02,6.29
2019-11-02 00:00:00,101820,271.65,3.09,0.15,271.55,5.66
2019-11-02 01:00:00,101850,271.34,3.02,0.15,271.24,5.47
2019-11-02 02:00:00,101880,271.26,3.03,0.15,271.16,5.48
2019-11-02 03:00:00,101880,271.59,2.86,0.15,271.49,5.23
2019-11-02 04:00:00,101890,272.19,2.53,0.15,272.09,4.65
2019-11-02 05:00:00,101870,272.45,2.15,0.15,272.35,3.92
2019-11-02 06:00:00,101840,272.57,1.96,0.15,272.47,3.33
2019-11-02 07:00:00,101840,273.32,1.68,0.15,273.22,2.84
2019-11-02 08:00:00,101830,275.09,1.95,0.15,274.99,2.38
2019-11-02 09:00:00,101790,276.07,1.98,0.15,275.97,2.23
2019-11-02 10:00:00,101720,276.87,1.96,0.15,276.77,2.2
2019-11-02 11:00:00,101620,277.91,2.16,0.15,277.81,2.44
2019-11-02 12:00:00,101500,278.89,2.27,0.15,278.79,2.59
2019-11-02 13:00:00,101400,279.65,2.36,0.15,279.55,2.71
2019-11-02 14:00:00,101330,279.99,2.46,0.15,279.89,2.81
2019-11-02 15:00:00,101260,279.56,2.37,0.15,279.46,3.18
2019-11-02 16:00:00,101220,277.97,2.57,0.15,277.87,4.67
2019-11-02 17:00:00,101180,277.02,3.11,0.15,276.92,5.75
2019-11-02 18:00:00,101150,276.91,3.05,0.15,276.81,5.66
2019-11-02 19:00:00,101090,276.89,2.75,0.15,276.79,4.84
2019-11-02 20:00:00,101020,276.82,2.5,0.15,276.72,4.19
2019-11-02 21:00:00,100950,276.54,2.43,0.15,276.44,4.15
2019-11-02 22:00:00,100910,276.45,2.55,0.15,276.35,4.61
2019-11-02 23:00:00,100880,276.5,2.64,0.15,276.4,4.92
2019-11-03 00:00:00,100850,276.41,2.76,0.15,276.31,5.15
2019-11-03 01:00:00,100840,276.33,3.01,0.15,276.23,5.62
2019-11-03 02:00:00,100830,276.68,3.98,0.15,276.58,6.54
2019-11-03 03:00:00,100810,276.78,4.14,0.15,276.68,6.42
2019-11-03 04:00:00,100820,276.8,4.51,0.15,276.7,6.61
2019-11-03 05:00:00,100850,276.66,4.25,0.15,276.56,6.12
2019-11-03 06:00:00,100860,276.53,4,0.15,276.43,5.76
2019-11-03 07:00:00,100900,276.63,3.75,0.15,276.53,5.26
2019-11-03 08:00:00,100930,277.2,4.25,0.15,277.1,5.1
2019-11-03 09:00:00,100930,277.81,4.36,0.15,277.71,5.25
2019-11-03 10:00:00,100920,278.67,4.86,0.15,278.57,5.85
2019-11-03 11:00:00,100930,279.03,5.64,0.15,278.93,6.91
2019-11-03 12:00:00,100930,279.52,6.16,0.15,279.42,7.57
2019-11-03 13:00:00,100950,279.98,6.25,0.15,279.88,7.8
2019-11-03 14:00:00,100990,280.04,6.1,0.15,279.94,7.76
2019-11-03 15:00:00,101040,279.47,5.42,0.15,279.37,7.29
2019-11-03 16:00:00,101100,278.36,4.92,0.15,278.26,7.64
2019-11-03 17:00:00,101170,277.59,5.11,0.15,277.49,8.12
2019-11-03 18:00:00,101240,277.19,4.56,0.15,277.09,7.5
2019-11-03 19:00:00,101310,276.8,4.05,0.15,276.7,7.17
2019-11-03 20:00:00,101360,276.62,4.13,0.15,276.52,7.36
2019-11-03 21:00:00,101410,276.55,4.12,0.15,276.45,7.39
2019-11-03 22:00:00,101470,276.35,4.15,0.15,276.25,7.22
2019-11-03 23:00:00,101530,275.83,3.73,0.15,275.73,6.76
2019-11-04 00:00:00,101600,275.22,3.6,0.15,275.12,6.72
2019-11-04 01:00:00,101680,274.66,3.56,0.15,274.56,6.63
2019-11-04 02:00:00,101740,274.02,3.35,0.15,273.92,6.25
2019-11-04 03:00:00,101780,273.98,3.39,0.15,273.88,6.35
2019-11-04 04:00:00,101830,274.23,3.61,0.15,274.13,6.26
2019-11-04 05:00:00,101880,274.25,3.47,0.15,274.15,5.55
2019-11-04 06:00:00,101910,274.09,3.01,0.15,273.99,4.91
2019-11-04 07:00:00,101950,274.22,2.75,0.15,274.12,4.4
2019-11-04 08:00:00,101990,275.45,2.95,0.15,275.35,3.47
2019-11-04 09:00:00,102000,276.95,2.91,0.15,276.85,3.55
2019-11-04 10:00:00,101990,277.61,2.67,0.15,277.51,3.36
2019-11-04 11:00:00,101950,278.05,2.78,0.15,277.95,3.55
2019-11-04 12:00:00,101880,278.78,3.64,0.15,278.68,4.53
2019-11-04 13:00:00,101790,279.34,4.66,0.15,279.24,5.75
2019-11-04 14:00:00,101710,278.99,4.62,0.15,278.89,6.27
2019-11-04 15:00:00,101620,278.66,4.69,0.15,278.56,6.72
2019-11-04 16:00:00,101550,278.19,4.76,0.15,278.09,7.44
2019-11-04 17:00:00,101500,278.07,5.06,0.15,277.97,7.89
2019-11-04 18:00:00,101450,278.21,5.54,0.15,278.11,8.41
2019-11-04 19:00:00,101410,278.32,6.02,0.15,278.22,8.85
2019-11-04 20:00:00,101390,278.36,5.51,0.15,278.26,8.61
2019-11-04 21:00:00,101380,278.27,4.72,0.15,278.17,8.23
2019-11-04 22:00:00,101350,278.3,4.31,0.15,278.2,7.87
2019-11-04 23:00:00,101290,278.44,4.2,0.15,278.34,7.73
2019-11-05 00:00:00,101270,278.45,4.1,0.15,278.35,7.51
2019-11-05 01:00:00,101270,278.56,4.05,0.15,278.46,7.78
2019-11-05 02:00:00,101260,279.44,4.81,0.15,279.34,9.08
2019-11-05 03:00:00,101250,279.88,5.27,0.15,279.78,9.42
2019-11-05 04:00:00,101260,279.97,5.25,0.15,279.87,9.17
2019-11-05 05:00:00,101260,279.91,5.21,0.15,279.81,8.88
2019-11-05 06:00:00,101250,279.75,4.8,0.15,279.65,8.32
2019-11-05 07:00:00,101260,279.83,4.33,0.15,279.73,7.72
2019-11-05 08:00:00,101250,280.4,4.19,0.15,280.3,7.13
2019-11-05 09:00:00,101220,281.03,4.14,0.15,280.93,6.72
2019-11-05 10:00:00,101160,281.46,3.94,0.15,281.36,6.39
2019-11-05 11:00:00,101080,281.78,4.05,0.15,281.68,6.39
2019-11-05 12:00:00,101020,281.96,4.6,0.15,281.86,7.07
2019-11-05 13:00:00,100980,281.86,5.23,0.15,281.76,7.88
2019-11-05 14:00:00,101000,281.57,5.88,0.15,281.47,8.61
2019-11-05 15:00:00,101060,281.15,6.26,0.15,281.05,9.01
2019-11-05 16:00:00,101100,280.57,5.52,0.15,280.47,8.41
2019-11-05 17:00:00,101140,279.09,4.65,0.15,278.99,8.46
2019-11-05 18:00:00,101200,278.36,5,0.15,278.26,8.89
2019-11-05 19:00:00,101300,278.19,6.21,0.15,278.09,9.64
2019-11-05 20:00:00,101360,277.98,6.65,0.15,277.88,10.02
2019-11-05 21:00:00,101330,277.3,5.22,0.15,277.2,8.29
2019-11-05 22:00:00,101340,276.14,4.07,0.15,276.04,7.46
2019-11-05 23:00:00,101390,275.66,4.01,0.15,275.56,7.38
2019-11-06 00:00:00,101410,275.55,4.26,0.15,275.45,7.84
2019-11-06 01:00:00,101440,275.62,4.59,0.15,275.52,8.19
2019-11-06 02:00:00,101460,275.15,4.44,0.15,275.05,7.98
2019-11-06 03:00:00,101500,275.45,5.82,0.15,275.35,9.35
2019-11-06 04:00:00,101560,275.27,6.2,0.15,275.17,9.45
2019-11-06 05:00:00,101640,274.67,6.25,0.15,274.57,9.44
2019-11-06 06:00:00,101730,273.94,6.12,0.15,273.84,9.13
2019-11-06 07:00:00,101860,273.67,5.86,0.15,273.57,8.28
2019-11-06 08:00:00,101950,274.72,6.16,0.15,274.62,7.74
2019-11-06 09:00:00,101980,275.66,6.77,0.15,275.56,8.28
2019-11-06 10:00:00,102040,276.48,7.4,0.15,276.38,9.01
2019-11-06 11:00:00,102040,277.27,7.98,0.15,277.17,9.7
2019-11-06 12:00:00,102030,277.76,8.39,0.15,277.66,10.29
2019-11-06 13:00:00,102000,278.03,8.06,0.15,277.93,9.99
2019-11-06 14:00:00,101980,278.05,7.38,0.15,277.95,9.36
2019-11-06 15:00:00,101960,277.66,6.1,0.15,277.56,8.34
2019-11-06 16:00:00,101930,275.74,4.13,0.15,275.64,7.56
2019-11-06 17:00:00,101940,274.25,3.98,0.15,274.15,7.57
2019-11-06 18:00:00,101940,273.79,4,0.15,273.69,7.57
2019-11-06 19:00:00,101920,274.08,4.23,0.15,273.98,7.96
2019-11-06 20:00:00,101900,274.53,4.79,0.15,274.43,8.36
2019-11-06 21:00:00,101890,274.64,4.9,0.15,274.54,8.02
2019-11-06 22:00:00,101870,274.34,4.12,0.15,274.24,7.12
2019-11-06 23:00:00,101820,274.05,3.43,0.15,273.95,6.26
2019-11-07 00:00:00,101780,273.97,3.11,0.15,273.87,5.75
2019-11-07 01:00:00,101730,273.98,3.08,0.15,273.88,5.59
2019-11-07 02:00:00,101680,274.03,3.21,0.15,273.93,5.77
2019-11-07 03:00:00,101630,273.96,2.97,0.15,273.86,5.11
2019-11-07 04:00:00,101590,273.7,2.63,0.15,273.6,4.55
2019-11-07 05:00:00,101560,273.56,2.53,0.15,273.46,4.35
2019-11-07 06:00:00,101520,273.64,2.8,0.15,273.54,4.21
2019-11-07 07:00:00,101530,273.8,2.9,0.15,273.7,4.05
2019-11-07 08:00:00,101550,274.01,3.27,0.15,273.91,4.11
2019-11-07 09:00:00,101530,274.11,3.54,0.15,274.01,4.35
2019-11-07 10:00:00,101510,274.2,3.77,0.15,274.1,4.53
2019-11-07 11:00:00,101470,274.2,3.8,0.15,274.1,4.53
2019-11-07 12:00:00,101430,274.2,3.93,0.15,274.1,4.7
2019-11-07 13:00:00,101410,274.34,4.07,0.15,274.24,4.95
2019-11-07 14:00:00,101410,274.48,4.26,0.15,274.38,5.32
2019-11-07 15:00:00,101400,274.01,3.44,0.15,273.91,5.23
2019-11-07 16:00:00,101420,273.22,3.13,0.15,273.12,5.62
2019-11-07 17:00:00,101440,272.75,3.92,0.15,272.65,6.65
2019-11-07 18:00:00,101460,271.68,4.38,0.15,271.58,7.42
2019-11-07 19:00:00,101490,270.63,4.48,0.15,270.53,7.59
2019-11-07 20:00:00,101510,270.46,4.53,0.15,270.36,7.1
2019-11-07 21:00:00,101510,269.45,3.75,0.15,269.35,6.44
2019-11-07 22:00:00,101480,268.91,3.35,0.15,268.81,5.94
2019-11-07 23:00:00,101460,268.92,3.02,0.15,268.82,5.35
2019-11-08 00:00:00,101410,269.13,2.65,0.15,269.03,4.71
2019-11-08 01:00:00,101380,268.95,2.53,0.15,268.85,4.44
2019-11-08 02:00:00,101350,269.23,2.46,0.15,269.13,4.28
2019-11-08 03:00:00,101330,269.49,2.47,0.15,269.39,4.27
2019-11-08 04:00:00,101330,269.38,2.65,0.15,269.28,4.56
2019-11-08 05:00:00,101360,269.6,3.11,0.15,269.5,5.03
2019-11-08 06:00:00,101420,269.2,3.34,0.15,269.1,5.56
2019-11-08 07:00:00,101490,269.65,4.16,0.15,269.55,5.88
2019-11-08 08:00:00,101560,270.7,5.25,0.15,270.6,6.38
2019-11-08 09:00:00,101590,271.46,5.65,0.15,271.36,6.78
2019-11-08 10:00:00,101590,272.41,5.8,0.15,272.31,6.99
2019-11-08 11:00:00,101560,272.99,5.87,0.15,272.89,7.19
2019-11-08 12:00:00,101530,273.36,5.97,0.15,273.26,7.42
2019-11-08 13:00:00,101540,273.59,6.23,0.15,273.49,7.85
2019-11-08 14:00:00,101570,273.59,6.36,0.15,273.49,8.16
2019-11-08 15:00:00,101620,273.07,5.98,0.15,272.97,8.24
2019-11-08 16:00:00,101690,271.87,5.45,0.15,271.77,8.44
2019-11-08 17:00:00,101750,270.57,5.3,0.15,270.47,8.63
2019-11-08 18:00:00,101820,269.75,5.07,0.15,269.65,8.17
2019-11-08 19:00:00,101860,268.77,4.05,0.15,268.67,6.94
2019-11-08 20:00:00,101900,268.31,3.52,0.15,268.21,6.15
2019-11-08 21:00:00,101930,268.13,3.23,0.15,268.03,5.67
2019-11-08 22:00:00,101950,268.03,3.01,0.15,267.93,5.22
2019-11-08 23:00:00,101950,267.96,2.81,0.15,267.86,4.76
2019-11-09 00:00:00,101940,267.87,2.68,0.15,267.77,4.41
2019-11-09 01:00:00,101930,267.79,2.72,0.15,267.69,4.45
2019-11-09 02:00:00,101910,267.8,2.9,0.15,267.7,4.74
2019-11-09 03:00:00,101870,267.87,2.98,0.15,267.77,4.86
2019-11-09 04:00:00,101850,268.14,2.8,0.15,268.04,4.43
2019-11-09 05:00:00,101840,268.3,2.74,0.15,268.2,4.32
2019-11-09 06:00:00,101810,268.28,2.71,0.15,268.18,4.09
2019-11-09 07:00:00,101800,268.63,3.48,0.15,268.53,4.35
2019-11-09 08:00:00,101790,270.41,4.26,0.15,270.31,5.16
2019-11-09 09:00:00,101740,272.12,5.17,0.15,272.02,6.28
2019-11-09 10:00:00,101670,273.3,5.89,0.15,273.2,7.15
2019-11-09 11:00:00,101590,273.66,6.14,0.15,273.56,7.59
2019-11-09 12:00:00,101500,273.68,6.06,0.15,273.58,7.59
2019-11-09 13:00:00,101420,273.69,5.99,0.15,273.59,7.55
2019-11-09 14:00:00,101340,273.82,6.17,0.15,273.72,7.76
2019-11-09 15:00:00,101290,273.52,5.78,0.15,273.42,7.8
2019-11-09 16:00:00,101260,273.01,5.42,0.15,272.91,8.12
2019-11-09 17:00:00,101250,272.94,5.46,0.15,272.84,8.23
2019-11-09 18:00:00,101240,272.88,4.89,0.15,272.78,7.68
2019-11-09 19:00:00,101200,272.74,4.68,0.15,272.64,7.73
2019-11-09 20:00:00,101140,272.63,4.75,0.15,272.53,8.02
2019-11-09 21:00:00,101080,272.35,4.86,0.15,272.25,8.33
2019-11-09 22:00:00,101020,272.66,5.49,0.15,272.56,9.12
2019-11-09 23:00:00,100970,272.98,6.17,0.15,272.88,9.58
2019-11-10 00:00:00,100930,273.13,6.4,0.15,273.03,9.62
2019-11-10 01:00:00,100870,273.28,6.34,0.15,273.18,9.49
2019-11-10 02:00:00,100800,273.28,6.36,0.15,273.18,9.66
2019-11-10 03:00:00,100740,273.08,6.41,0.15,272.98,9.69
2019-11-10 04:00:00,100700,273.09,6.15,0.15,272.99,9.46
2019-11-10 05:00:00,100670,273.12,5.99,0.15,273.02,8.94
2019-11-10 06:00:00,100630,273.05,5.62,0.15,272.95,8.45
2019-11-10 07:00:00,100600,273.46,5.63,0.15,273.36,8.72
2019-11-10 08:00:00,100560,274.32,5.58,0.15,274.22,7.66
2019-11-10 09:00:00,100530,275.13,5.96,0.15,275.03,7.74
2019-11-10 10:00:00,100510,275.95,6.19,0.15,275.85,8.11
2019-11-10 11:00:00,100460,276.75,6.02,0.15,276.65,8.18
2019-11-10 12:00:00,100410,277.5,6.02,0.15,277.4,8.51
2019-11-10 13:00:00,100400,277.96,5.99,0.15,277.86,8.78
2019-11-10 14:00:00,100430,277.71,5.77,0.15,277.61,9.02
2019-11-10 15:00:00,100480,277.07,5.44,0.15,276.97,9.06
2019-11-10 16:00:00,100570,276.23,5.01,0.15,276.13,8.99
2019-11-10 17:00:00,100720,275.51,5.54,0.15,275.41,9.12
2019-11-10 18:00:00,100880,274.19,6.07,0.15,274.09,8.98
2019-11-10 19:00:00,101010,272.63,5.37,0.15,272.53,7.74
2019-11-10 20:00:00,101100,271.59,4.43,0.15,271.49,6.49
2019-11-10 21:00:00,101210,270.94,3.92,0.15,270.84,6.01
2019-11-10 22:00:00,101280,270.64,3.43,0.15,270.54,5.39
2019-11-10 23:00:00,101370,270.55,3.49,0.15,270.45,5.5
2019-11-11 00:00:00,101460,270.53,3.58,0.15,270.43,5.51
2019-11-11 01:00:00,101530,270.38,3.57,0.15,270.28,5.44
2019-11-11 02:00:00,101600,270.06,3.61,0.15,269.96,5.53
2019-11-11 03:00:00,101670,269.93,3.93,0.15,269.83,5.6
2019-11-11 04:00:00,101710,269.44,3.76,0.15,269.34,5.17
2019-11-11 05:00:00,101830,268.92,3.89,0.15,268.82,4.98
2019-11-11 06:00:00,101930,268.45,3.85,0.15,268.35,4.78
2019-11-11 07:00:00,102020,268.22,3.58,0.15,268.12,4.28
2019-11-11 08:00:00,102080,268.46,3.26,0.15,268.36,3.72
2019-11-11 09:00:00,102090,268.9,3.13,0.15,268.8,3.39
2019-11-11 10:00:00,102130,269.66,3.26,0.15,269.56,3.51
2019-11-11 11:00:00,102090,270.14,3.17,0.15,270.04,3.45
2019-11-11 12:00:00,102050,269.85,3.09,0.15,269.75,3.47
2019-11-11 13:00:00,102060,269.51,2.98,0.15,269.41,3.4
2019-11-11 14:00:00,102030,269.16,3.29,0.15,269.06,3.81
2019-11-11 15:00:00,101990,268.77,3.91,0.15,268.67,4.66
2019-11-11 16:00:00,101940,268.35,4.62,0.15,268.25,5.65
2019-11-11 17:00:00,101910,268.06,5.2,0.15,267.96,6.45
2019-11-11 18:00:00,101880,267.92,5.72,0.15,267.82,7.1
2019-11-11 19:00:00,101840,267.8,6.02,0.15,267.7,7.45
2019-11-11 20:00:00,101780,267.68,6.44,0.15,267.58,7.95
2019-11-11 21:00:00,101650,267.58,6.94,0.15,267.48,8.56
2019-11-11 22:00:00,101520,267.47,7.34,0.15,267.37,9.01
2019-11-11 23:00:00,101380,267.35,7.8,0.15,267.25,9.57
2019-11-12 00:00:00,101270,267.15,8.15,0.15,267.05,10
2019-11-12 01:00:00,101130,266.96,8.42,0.15,266.86,10.43
2019-11-12 02:00:00,100990,266.92,8.11,0.15,266.82,10.13
2019-11-12 03:00:00,100870,266.93,7.63,0.15,266.83,9.59
2019-11-12 04:00:00,100800,266.91,6.65,0.15,266.81,8.65
2019-11-12 05:00:00,100760,266.82,5.73,0.15,266.72,7.62
2019-11-12 06:00:00,100740,266.73,5.16,0.15,266.63,7.04
2019-11-12 07:00:00,100760,266.66,4.54,0.15,266.56,6.42
2019-11-12 08:00:00,100780,266.93,4.45,0.15,266.83,6.09
2019-11-12 09:00:00,100790,267.48,4.46,0.15,267.38,5.63
2019-11-12 10:00:00,100800,267.98,4.76,0.15,267.88,5.75
2019-11-12 11:00:00,100790,268.08,5.54,0.15,267.98,6.83
2019-11-12 12:00:00,100760,267.98,6.75,0.15,267.88,8.41
2019-11-12 13:00:00,100810,267.68,7.92,0.15,267.58,9.97
2019-11-12 14:00:00,100890,267.21,8.35,0.15,267.11,10.72
2019-11-12 15:00:00,100950,266.7,8.14,0.15,266.6,10.66
2019-11-12 16:00:00,101010,265.92,7.75,0.15,265.82,10.58
2019-11-12 17:00:00,101040,264.95,7.54,0.15,264.85,10.56
2019-11-12 18:00:00,101080,264.16,7.83,0.15,264.06,10.88
2019-11-12 19:00:00,101120,263.33,7.88,0.15,263.23,11.05
2019-11-12 20:00:00,101150,262.72,7.91,0.15,262.62,11.22
2019-11-12 21:00:00,101200,262.49,8,0.15,262.39,11.26
2019-11-12 22:00:00,101230,262.35,8.23,0.15,262.25,11.4
2019-11-12 23:00:00,101260,262.28,8.52,0.15,262.18,11.62
2019-11-13 00:00:00,101310,262.21,8.57,0.15,262.11,11.6
2019-11-13 01:00:00,101360,262.13,8.51,0.15,262.03,11.47
2019-11-13 02:00:00,101410,262.01,8.41,0.15,261.91,11.31
2019-11-13 03:00:00,101460,261.62,7.98,0.15,261.52,10.98
2019-11-13 04:00:00,101540,261.17,7.45,0.15,261.07,10.58
2019-11-13 05:00:00,101620,261.13,7.16,0.15,261.03,10.15
2019-11-13 06:00:00,101730,261.2,6.88,0.15,261.1,9.7
2019-11-13 07:00:00,101840,261.23,6.73,0.15,261.13,9.44
2019-11-13 08:00:00,101950,261.96,6.72,0.15,261.86,8.94
2019-11-13 09:00:00,102040,263.02,6.98,0.15,262.92,8.73
2019-11-13 10:00:00,102110,263.93,6.51,0.15,263.83,7.9
2019-11-13 11:00:00,102150,265.01,6.13,0.15,264.91,7.3
2019-11-13 12:00:00,102170,265.93,5.81,0.15,265.83,6.88
2019-11-13 13:00:00,102230,266.61,5.52,0.15,266.51,6.58
2019-11-13 14:00:00,102280,266.93,4.9,0.15,266.83,6.08
2019-11-13 15:00:00,102350,266.88,3.71,0.15,266.78,5.35
2019-11-13 16:00:00,102390,266.05,2.78,0.15,265.95,4.72
2019-11-13 17:00:00,102420,265.01,2.87,0.15,264.91,4.56
2019-11-13 18:00:00,102450,263.95,2.74,0.15,263.85,4.09
2019-11-13 19:00:00,102470,262.87,2.43,0.15,262.77,3.51
2019-11-13 20:00:00,102490,261.61,2.31,0.15,261.51,3.35
2019-11-13 21:00:00,102520,260.97,2.46,0.15,260.87,3.29
2019-11-13 22:00:00,102540,261.09,2.54,0.15,260.99,3.41
2019-11-13 23:00:00,102540,261.51,2.51,0.15,261.41,3.4
2019-11-14 00:00:00,102530,261.93,2.31,0.15,261.83,3.14
2019-11-14 01:00:00,102500,262.4,2.03,0.15,262.3,2.75
2019-11-14 02:00:00,102450,262.42,2.29,0.15,262.32,3.17
2019-11-14 03:00:00,102360,262.32,2.9,0.15,262.22,4.33
2019-11-14 04:00:00,102300,262.69,3.39,0.15,262.59,5.57
2019-11-14 05:00:00,102260,263.29,3.64,0.15,263.19,6.27
2019-11-14 06:00:00,102230,263.81,3.74,0.15,263.71,6.49
2019-11-14 07:00:00,102210,264.27,3.85,0.15,264.17,6.55
2019-11-14 08:00:00,102190,265.14,4.25,0.15,265.04,6.25
2019-11-14 09:00:00,102130,266.05,4.39,0.15,265.95,5.85
2019-11-14 10:00:00,102070,267.26,4.87,0.15,267.16,6.6
2019-11-14 11:00:00,101990,268.32,4.67,0.15,268.22,6.1
2019-11-14 12:00:00,101910,269.2,4.58,0.15,269.1,5.87
2019-11-14 13:00:00,101840,269.98,4.37,0.15,269.88,5.52
2019-11-14 14:00:00,101780,270.53,4.15,0.15,270.43,5.26
2019-11-14 15:00:00,101750,270.62,3.59,0.15,270.52,4.96
2019-11-14 16:00:00,101720,269.98,3.24,0.15,269.88,5.71
2019-11-14 17:00:00,101730,269.3,3.35,0.15,269.2,6.28
2019-11-14 18:00:00,101730,269.16,3.57,0.15,269.06,6.75
2019-11-14 19:00:00,101700,269.73,4.31,0.15,269.63,8.38
2019-11-14 20:00:00,101660,271.02,5.65,0.15,270.92,9.33
2019-11-14 21:00:00,101610,271.16,5.66,0.15,271.06,8.78
2019-11-14 22:00:00,101560,270.55,4.06,0.15,270.45,7.13
2019-11-14 23:00:00,101510,269.78,3.43,0.15,269.68,6.82
2019-11-15 00:00:00,101440,270.73,4.46,0.15,270.63,8.25
2019-11-15 01:00:00,101370,271.61,4.74,0.15,271.51,8.35
